trait,gene,gene_name,zscore,effect_size,pvalue,FDR_all,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,filename,tissue,Phenotype Description
EOSIRE,ENSG00000105928,GSDME,0.5922272047794763,0.0176949362861212,0.5536984544856738,0.9543362276475713,0.03501523832312524,0.109030397792178,1.2886409899000242e-14,6.297213153167137e-14,13,18,18,Skin_Not_Sun_Exposed_Suprapubic_EOSIRE,Skin Not Sun Exposed Suprapubic,Eosinophil percentage
MPV,ENSG00000164305,CASP3,-0.5920392095016627,-0.01761551502241853,0.5538243326668728,0.9543362276475713,0.02370593670320914,0.12044598114783887,1.1900498257736286e-12,8.388688420764688e-12,2,14,14,Breast_Mammary_Tissue_MPV,Breast Mammary Tissue,Mean platelet (thrombocyte) volume
RetiCt,ENSG00000030110,BAK1,0.5920177180116464,0.0121215522489823,0.5538387238658842,0.9543362276475713,0.22449239355621603,0.21988872069040777,1.4930317013554478e-22,1.5812240022763382e-21,26,29,29,Artery_Aorta_RetiCt,Artery Aorta,Reticulocyte count
BASORE,ENSG00000106144,CASP2,0.5917607408007949,0.00445968968040452,0.5540108159356372,0.9543683967121659,0.31743200190467447,0.0311260318468414,4.3436329205055205e-6,1.0687081915889409e-5,13,40,40,Whole_Blood_BASORE,Whole Blood,Basophil percentage
MPV,ENSG00000100290,BIK,-0.591765692742422,-0.02237409323172539,0.5540074994803015,0.9543683967121659,0.01869919068356302,0.05689914127566665,0.00173312807058041,0.00579315953557677,3,4,4,Brain_Putamen_basal_ganglia_MPV,Brain Putamen basal ganglia,Mean platelet (thrombocyte) volume
EOSIRE,ENSG00000138794,CASP6,0.5906360449189706,0.08169142921488029,0.5547643082318703,0.9548730988811148,0.00150190263577344,0.20102488183301703,9.910487142779264e-12,7.119474182548923e-11,2,9,9,Brain_Cerebellum_EOSIRE,Brain Cerebellum,Eosinophil percentage
IRF,ENSG00000064012,CASP8,0.590845326227201,0.01545064937330489,0.5546240618583631,0.9548730988811148,0.20793629598637195,0.3652042974840823,5.311399634587672e-16,2.0098841140096933e-14,6,8,8,Brain_Anterior_cingulate_cortex_BA24_IRF,Brain Anterior cingulate cortex BA24,Immature reticulocyte fraction
MCV,ENSG00000105928,GSDME,0.5909312327709348,0.00933089159354954,0.5545664980425666,0.9548730988811148,0.05080983665210136,0.02544673662453779,0.03497440328098195,0.06976729596348501,9,14,14,Brain_Cerebellar_Hemisphere_MCV,Brain Cerebellar Hemisphere,Mean corpuscular volume
MPV,ENSG00000105928,GSDME,0.5908096117911537,0.01080799724108957,0.5546479940641995,0.9548730988811148,0.05488581381401649,0.10995782932576528,1.1048263708282086e-14,6.536456873667525e-14,18,23,23,Lung_MPV,Lung,Mean platelet (thrombocyte) volume
MPV,ENSG00000140379,BCL2A1,0.5907872353381869,0.01520516078006076,0.5546629887589887,0.9548730988811148,0.03216164824488607,0.06131058097128009,1.1720331309217e-4,4.4068206816635e-4,15,25,25,Pituitary_MPV,Pituitary,Mean platelet (thrombocyte) volume
RDW,ENSG00000105928,GSDME,0.5907419848221648,0.00571084710415186,0.5546933122080286,0.9548730988811148,0.11066147373314322,0.11237554910393206,3.3185629627488894e-5,2.2868207499627e-4,10,14,14,Cells_EBV-transformed_lymphocytes_RDW,Cells EBV-transformed lymphocytes,Red blood cell (erythrocyte) distribution width
MCHC,ENSG00000176171,BNIP3,0.590362103635182,0.09833701179079778,0.5549479116063688,0.9550569882825888,8.1993809020898e-4,0.02026942267724502,0.0320230046159975,0.06009399995203227,3,9,9,Spleen_MCHC,Spleen,Mean corpuscular haemoglobin concentration
IRF,ENSG00000064012,CASP8,0.5899866365933285,0.02271740827250647,0.5551996087228613,0.9552444715989703,0.09542564543446869,0.1016473033953543,2.997592606494804e-5,1.8917067557694e-4,7,9,9,Brain_Hippocampus_IRF,Brain Hippocampus,Immature reticulocyte fraction
MONORE,ENSG00000164305,CASP3,0.5899705181493511,0.07752296773687277,0.5552104150897962,0.9552444715989703,0.00124746180992939,0.08609163210773849,9.052463340145183e-15,4.0842066251025984e-14,2,6,6,Whole_Blood_MONORE,Whole Blood,Monocyte count
MCH,ENSG00000168404,MLKL,0.5897602185363071,0.01263425737493319,0.5553514167003184,0.9553549467877019,0.02487905055876478,0.06917499090103041,1.5576447997583e-4,6.1077761165057e-4,3,4,4,Brain_Nucleus_accumbens_basal_ganglia_MCH,Brain Nucleus accumbens basal ganglia,Mean corpuscular haemoglobin
BASORE,ENSG00000137752,CASP1,-0.5892588705825572,-0.02335282289960068,0.5556876308366373,0.9558011634506574,0.01143514592325601,0.0350840311909104,3.5054086723231457e-6,7.859372658703084e-6,8,20,20,Skin_Sun_Exposed_Lower_leg_BASORE,Skin Sun Exposed Lower leg,Basophil percentage
IRF,ENSG00000171791,BCL2,0.5890036758861249,0.2866895706697792,0.5558588077471792,0.9558483756500417,5.3239039613881e-4,0.04706093355470905,1.1939265533664478e-7,3.014372069110596e-7,6,18,18,Artery_Tibial_IRF,Artery Tibial,Immature reticulocyte fraction
MCHC,ENSG00000129465,RIPK3,0.5889888694019118,0.00876093353791043,0.5558687402803675,0.9558483756500417,0.07831890077998671,0.14223636836757225,4.4610755869032686e-21,2.9221398662344024e-20,8,10,10,Adipose_Subcutaneous_MCHC,Adipose Subcutaneous,Mean corpuscular haemoglobin concentration
EOSIRE,ENSG00000104518,GSDMD,0.588718309514052,0.02981254235783004,0.5560502533828581,0.9560283585318045,0.01057336545009869,0.2084572204966404,2.1470924816354463e-10,1.7022555977396991e-9,3,6,6,Brain_Cerebellar_Hemisphere_EOSIRE,Brain Cerebellar Hemisphere,Eosinophil percentage
RetiCt,ENSG00000165806,CASP7,0.5882739091550337,0.01313700395624614,0.5563484552525575,0.9562767521134385,0.25733815216958444,0.3737724910941516,3.997548929069074e-16,1.9877004611787127e-14,17,17,17,Minor_Salivary_Gland_RetiCt,Minor Salivary Gland,Reticulocyte count
WBCfixed,ENSG00000104518,GSDMD,-0.5882757857700773,-0.01142428172694133,0.5563471958409364,0.9562767521134385,0.03473820660245401,0.3505200809318882,1.684580464066075e-58,4.251686013227322e-57,5,14,14,Skin_Sun_Exposed_Lower_leg_WBC_fixed,Skin Sun Exposed Lower leg,White blood cell (leukocyte) count
IRF,ENSG00000153094,BCL2L11,0.5875512064247753,0.1351269012188821,0.556833570274494,0.9567140516206297,0.00218320877344842,0.04569846828110863,9.2649186699358e-4,0.00288802949949346,4,11,11,Pituitary_IRF,Pituitary,Immature reticulocyte fraction
MPV,ENSG00000023445,BIRC3,0.5875944784364475,0.02219570998466854,0.5568045180873611,0.9567140516206297,0.01359295282925537,0.19586107040758155,1.3905212470607267e-24,9.81260744353029e-24,2,3,3,Cells_Cultured_fibroblasts_MPV,Cells Cultured fibroblasts,Mean platelet (thrombocyte) volume
MPV,ENSG00000164305,CASP3,-0.5877071242587225,-0.02241633590847887,0.5567288928167138,0.9567140516206297,0.01441912129283405,0.03963644215560832,1.5257121261619232e-5,3.5209280412908864e-5,2,9,9,Esophagus_Muscularis_MPV,Esophagus Muscularis,Mean platelet (thrombocyte) volume
RetiCt,ENSG00000030110,BAK1,0.5874174263494265,0.01214084779852697,0.5569233929054614,0.9567362511926051,0.2314912464237684,0.29757959125441485,2.0757244527566057e-37,3.353529746905327e-36,15,16,16,Esophagus_Muscularis_RetiCt,Esophagus Muscularis,Reticulocyte count
BASORE,ENSG00000103313,MEFV,0.5865784110069198,0.2716846133385078,0.557486885585274,0.9567964295774347,1.2147815441307e-4,0.0196370154455829,7.0612527007141e-4,0.00126325219503617,2,11,11,Adipose_Subcutaneous_BASORE,Adipose Subcutaneous,Basophil percentage
MCH,ENSG00000165806,CASP7,0.5868381426744705,0.00493380664117005,0.5573124170529846,0.9567964295774347,0.17684909554794076,0.26366923885170845,3.388790898479758e-6,1.115570691035e-4,12,12,12,Kidney_Cortex_MCH,Kidney Cortex,Mean corpuscular haemoglobin
MCHC,ENSG00000132906,CASP9,0.5865844512916399,0.02190948991015141,0.5574828278666127,0.9567964295774347,0.0099252210560027,0.01827375383189226,8.5780491145669e-4,0.00148957192816071,3,9,9,Skin_Sun_Exposed_Lower_leg_MCHC,Skin Sun Exposed Lower leg,Mean corpuscular haemoglobin concentration
MONORE,ENSG00000150782,IL18,0.5867602562674782,0.567966058481127,0.5573647325920789,0.9567964295774347,1.7281421527904612e-5,0.01853723052289968,0.00731283254490525,0.0126624673505808,2,12,12,Artery_Aorta_MONORE,Artery Aorta,Monocyte count
RDW,ENSG00000030110,BAK1,-0.5867704898525732,-0.00369619653382744,0.5573578586564525,0.9567964295774347,0.2416755911608635,0.21344106937158627,3.234095681266062e-32,3.21799093651179e-31,16,17,17,Artery_Tibial_RDW,Artery Tibial,Red blood cell (erythrocyte) distribution width
WBCfixed,ENSG00000104518,GSDMD,-0.5870686813051778,-0.00962232086423493,0.5571575805198252,0.9567964295774347,0.0498454405702486,0.20632742252271244,7.0175397444586e-10,1.0146559906666991e-08,5,12,12,Ovary_WBC_fixed,Ovary,White blood cell (leukocyte) count
WBCfixed,ENSG00000120868,APAF1,0.5865636969510906,0.03602185357150138,0.5574967701958704,0.9567964295774347,0.00257064358050686,0.14328683275441223,2.7340143556381662e-17,1.601522020391019e-16,8,10,10,Esophagus_Muscularis_WBC_fixed,Esophagus Muscularis,White blood cell (leukocyte) count
IRF,ENSG00000176720,BOK,0.5863688974756227,0.0330242861286817,0.5576276406567824,0.9568890313670385,0.04880086106071315,0.26051981163794996,2.7292659527488633e-23,4.232346008440242e-22,5,14,14,Esophagus_Gastroesophageal_Junction_IRF,Esophagus Gastroesophageal Junction,Immature reticulocyte fraction
MCH,ENSG00000064012,CASP8,0.5862382931241295,0.00899718818952526,0.5577153918297572,0.9569076251212258,0.0558081156925598,0.07921148364968528,0.01585904998562029,0.08701402514240945,5,9,9,Kidney_Cortex_MCH,Kidney Cortex,Mean corpuscular haemoglobin
MCHC,ENSG00000165806,CASP7,-0.5856893071086255,-0.00335781073847004,0.5580843210535118,0.9571997961267528,0.3949145935461677,0.5633126386293557,1.3983231179990696e-88,1.1306877369427412e-86,30,37,37,Cells_Cultured_fibroblasts_MCHC,Cells Cultured fibroblasts,Mean corpuscular haemoglobin concentration
MONORE,ENSG00000171791,BCL2,0.5850584620332938,0.01012614321488138,0.5585084076426419,0.9571997961267528,0.03823909633392396,0.04042944618444855,0.01460468931546297,0.04548128113488914,9,16,16,Cells_EBV-transformed_lymphocytes_MONORE,Cells EBV-transformed lymphocytes,Monocyte count
MONORE,ENSG00000165806,CASP7,0.5849499466575204,0.00429651381600546,0.5585813730577045,0.9571997961267528,0.34686639540089986,0.29532510505721143,9.571167795328076e-53,1.9174761275944066e-51,29,38,38,Whole_Blood_MONORE,Whole Blood,Monocyte count
MPV,ENSG00000151414,NEK7,0.5852577290273321,0.04451064396084755,0.5583744331736419,0.9571997961267528,0.00326800430267345,0.03501117917908584,2.692506462519453e-5,5.990026873020339e-5,5,10,10,Esophagus_Mucosa_MPV,Esophagus Mucosa,Mean platelet (thrombocyte) volume
NEUTRE,ENSG00000129473,BCL2L2,-0.5849404128895309,-0.1170691584620728,0.55858778375621565,0.9571997961267528,3.9689887040845e-4,0.07625758099948683,3.3393498528496804e-8,1.1604573920357549e-7,2,8,8,Artery_Aorta_NEUTRE,Artery Aorta,Neutrophil count
RDW,ENSG00000104518,GSDMD,0.585397362198796,0.01459652215783112,0.558280562008456,0.9571997961267528,0.01971718850346305,0.30682465172686874,6.245578042998732e-28,1.2434712748084311e-26,10,22,22,Esophagus_Gastroesophageal_Junction_RDW,Esophagus Gastroesophageal Junction,Red blood cell (erythrocyte) distribution width
RetiCt,ENSG00000150782,IL18,-0.5848403510742486,-0.06414181936465502,0.5586550695021584,0.9571997961267528,0.00993763848017002,0.0515555661667002,3.915461606705789e-5,1.0643290025854e-4,2,4,4,Testis_RetiCt,Testis,Reticulocyte count
RetiCt,ENSG00000164305,CASP3,-0.5857569651692005,-0.03278278769245665,0.5580388471164599,0.9571997961267528,0.0393543804648515,0.11957949223515472,2.0902091622595807e-15,1.0910815561870508e-14,3,18,18,Esophagus_Mucosa_RetiCt,Esophagus Mucosa,Reticulocyte count
RetiCt,ENSG00000030110,BAK1,0.5855822113373356,0.01164754821654469,0.5581563053160108,0.9571997961267528,0.2437578879306935,0.3537360546960242,1.5604506195095438e-22,6.143676844487034e-21,19,21,21,Prostate_RetiCt,Prostate,Reticulocyte count
WBCfixed,ENSG00000129473,BCL2L2,-0.5852748739666352,-0.1793768529376882,0.5583629067354358,0.9571997961267528,1.6912793939099e-4,0.02947752766017525,2.1776218774144653e-5,4.500877461339806e-5,5,17,17,Skin_Sun_Exposed_Lower_leg_WBC_fixed,Skin Sun Exposed Lower leg,White blood cell (leukocyte) count
MCV,ENSG00000141682,PMAIP1,0.584646640685557,0.01242862372030702,0.5587853396520339,0.9572911609213651,0.02356032497995413,0.02787363061406913,0.00265273595161906,0.00553539725595887,9,22,22,Testis_MCV,Testis,Mean corpuscular volume
BASORE,ENSG00000165806,CASP7,0.584191078130206,0.0039666606595621,0.5590917634120758,0.9574205958168802,0.41747724795072394,0.5069526533922011,1.9038357440019766e-48,1.66720373965616e-46,24,34,34,Pancreas_BASORE,Pancreas,Basophil percentage
IRF,ENSG00000104765,BNIP3L,-0.5843748050876969,-0.03908196478639253,0.5589681738493711,0.9574205958168802,0.0366859455984755,0.05358943074318777,0.00205330954980141,0.00544227978747006,6,15,15,Brain_Cerebellar_Hemisphere_IRF,Brain Cerebellar Hemisphere,Immature reticulocyte fraction
MCV,ENSG00000120868,APAF1,0.584240065533224,0.02241603684188769,0.5590588092385967,0.9574205958168802,0.00592439065564887,0.1556853467959464,3.403952161155706e-23,2.2557086707191547e-22,16,26,26,Artery_Tibial_MCV,Artery Tibial,Mean corpuscular volume
MCH,ENSG00000015475,BID,-0.5836192810592784,-0.01582572639179634,0.5594764850930585,0.9578157356602093,0.01453846653933011,0.09438498965375448,1.425941463468292e-9,6.8478799473213345e-9,8,26,26,Heart_Atrial_Appendage_MCH,Heart Atrial Appendage,Mean corpuscular haemoglobin
RetiCt,ENSG00000129473,BCL2L2,-0.5837273000170459,-0.23331197294746,0.55940379696007,0.9578157356602093,8.1700935675553e-4,0.0520233112177786,1.6709639501287657e-7,5.382429537566873e-7,4,19,19,Lung_RetiCt,Lung,Reticulocyte count
MCHC,ENSG00000151414,NEK7,0.5830253920561194,0.02493184898674855,0.5598762068118723,0.9583681740432723,0.00833660162846781,0.01736044940762768,0.00155807184434847,0.00258580838575582,6,9,9,Thyroid_MCHC,Thyroid,Mean corpuscular haemoglobin concentration
RDW,ENSG00000105928,GSDME,0.5828659600269127,0.0119396298031356,0.5599835373804845,0.9584200286904123,0.03066649894240192,0.13534690643376993,1.7295145268455228e-8,1.5325069718613754e-7,12,15,15,Prostate_RDW,Prostate,Red blood cell (erythrocyte) distribution width
RetiCt,ENSG00000176720,BOK,0.5824579168153718,0.03508425143667524,0.5602582798693843,0.9587583576141692,0.03933109864017471,0.18005180573777524,9.237261628180216e-15,8.368077633691083e-14,9,21,21,Pancreas_RetiCt,Pancreas,Reticulocyte count
BASORE,ENSG00000003400,CASP10,-0.5819503825549824,-0.01230724758941815,0.560600102514527,0.958812038763758,0.03987296947901737,0.06912760819578168,3.2394285401868343e-6,1.2143424656705064e-5,7,13,13,Pancreas_BASORE,Pancreas,Basophil percentage
EOSIRE,ENSG00000104081,BMF,-0.5816012035204507,-0.1209994061719106,0.5608353320751166,0.958812038763758,7.3356501821851e-4,0.02338530161804655,0.00628844053093619,0.012843435854527,2,14,14,Colon_Sigmoid_EOSIRE,Colon Sigmoid,Eosinophil percentage
IRF,ENSG00000176720,BOK,-0.5810638420810597,-0.03358599704697868,0.5611974267925417,0.958812038763758,0.03933109864017471,0.18005180573777524,9.237261628180216e-15,8.368077633691083e-14,9,21,21,Pancreas_IRF,Pancreas,Immature reticulocyte fraction
IRF,ENSG00000110330,BIRC2,0.5814565941205807,0.03577393243085867,0.5609327643022837,0.958812038763758,0.05059474697727925,0.04302090537355292,2.061745499303525e-6,5.829903973268327e-6,26,36,36,Lung_IRF,Lung,Immature reticulocyte fraction
IRF,ENSG00000132906,CASP9,0.5810385481224665,0.0116591275397915,0.5612144736176904,0.958812038763758,0.36639029991240607,0.4434667116341131,3.362875195457489e-63,1.0378393332381054e-61,5,10,10,Cells_Cultured_fibroblasts_IRF,Cells Cultured fibroblasts,Immature reticulocyte fraction
LYMPRE,ENSG00000105928,GSDME,0.5821368641591614,0.00962239752909161,0.560474496033434,0.958812038763758,0.03875903387367687,0.20776341509761995,1.1109684736337e-35,1.25095196023272e-34,26,36,36,Whole_Blood_LYMPRE,Whole Blood,Lymphocyte count
MCHC,ENSG00000100290,BIK,0.5814912215531478,0.02193404853657988,0.5609094329298507,0.958812038763758,0.01087846584687607,0.05436247946535035,0.00860350111315307,0.03077627261309513,2,2,2,Brain_Spinal_cord_cervical_c-1_MCHC,Brain Spinal cord cervical c-1,Mean corpuscular haemoglobin concentration
MPV,ENSG00000105928,GSDME,0.5818164184095832,0.01039483997270384,0.5606903437693891,0.958812038763758,0.06217460536300946,0.2177648557343921,2.5317836138547156e-22,2.651884436959644e-21,18,27,27,Artery_Aorta_MPV,Artery Aorta,Mean platelet (thrombocyte) volume
MPV,ENSG00000165806,CASP7,-0.5818174181911409,-0.00535988786525599,0.5606896702680413,0.958812038763758,0.2562801759620691,0.2345637903999107,1.1659034118887e-9,3.2081976915481416e-8,19,19,19,Vagina_MPV,Vagina,Mean platelet (thrombocyte) volume
NEUTRE,ENSG00000023445,BIRC3,-0.58179849057516,-0.01849284516585862,0.560702420894674,0.958812038763758,0.01359295282925537,0.19586107040758155,1.3905212470607267e-24,9.81260744353029e-24,2,3,3,Cells_Cultured_fibroblasts_NEUTRE,Cells Cultured fibroblasts,Neutrophil count
RDW,ENSG00000015475,BID,-0.5812342692885859,-0.01737759041365337,0.5610825741652963,0.958812038763758,0.01428359876727948,0.10797336220142724,9.52158900422078e-10,4.812557754053538e-9,2,7,7,Esophagus_Gastroesophageal_Junction_RDW,Esophagus Gastroesophageal Junction,Red blood cell (erythrocyte) distribution width
WBCfixed,ENSG00000064012,CASP8,0.5812971205703672,0.00382619721293903,0.5610402209189927,0.958812038763758,0.3078858513338809,0.525961336350412,5.402176110367986e-80,3.105859989374535e-78,22,40,40,Cells_Cultured_fibroblasts_WBC_fixed,Cells Cultured fibroblasts,White blood cell (leukocyte) count
MCV,ENSG00000105928,GSDME,-0.5808423126794745,-0.00890276741912179,0.5613467347088773,0.9589063197189541,0.04958893736745119,0.1514035781323695,1.503831480058772e-22,9.664597322780071e-22,24,33,33,Artery_Tibial_MCV,Artery Tibial,Mean corpuscular volume
BASORE,ENSG00000105928,GSDME,-0.5802454273147858,-0.02883250862075025,0.5617491232415421,0.9592743446257431,0.00802571591746868,0.13687286085027822,0.00127505778959897,0.01302961192537914,4,6,6,Kidney_Cortex_BASORE,Kidney Cortex,Basophil percentage
IRF,ENSG00000129473,BCL2L2,-0.5799943398022931,-0.35950253235139956,0.5619184348136836,0.9592743446257431,3.9689887040845e-4,0.07625758099948683,3.3393498528496804e-8,1.1604573920357549e-7,2,8,8,Artery_Aorta_IRF,Artery Aorta,Immature reticulocyte fraction
MCHC,ENSG00000138794,CASP6,0.5797222759441,0.02296617290250268,0.5621019188426708,0.9592743446257431,0.00811981519329553,0.1018157815419074,3.6835016506608062e-6,1.994539463749331e-5,2,8,8,Brain_Nucleus_accumbens_basal_ganglia_MCHC,Brain Nucleus accumbens basal ganglia,Mean corpuscular haemoglobin concentration
MCHC,ENSG00000137275,RIPK1,0.5801967649721109,0.10143713514445492,0.5617819349647706,0.9592743446257431,4.5742035228383e-4,0.2189234752580704,2.035022291858096e-21,2.8981144020905946e-20,7,23,23,Colon_Transverse_MCHC,Colon Transverse,Mean corpuscular haemoglobin concentration
MPV,ENSG00000165806,CASP7,-0.5798459089726381,-0.00650670831857028,0.5620185352482436,0.9592743446257431,0.17684909554794076,0.26366923885170845,3.388790898479758e-6,1.115570691035e-4,12,12,12,Kidney_Cortex_MPV,Kidney Cortex,Mean platelet (thrombocyte) volume
RetiCt,ENSG00000104081,BMF,-0.5798121081252423,-0.1621116951740212,0.5620413314442634,0.9592743446257431,0.00138895080631668,0.01016798913753378,0.00900477035467955,0.0149939612401592,4,13,13,Whole_Blood_RetiCt,Whole Blood,Reticulocyte count
